,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
14,0.113,https://api.spotify.com/v1/audio-analysis/02XnQdf7sipaKBBHixz3Zp,0.762,208307,0.692,02XnQdf7sipaKBBHixz3Zp,0.0,5,0.094,-3.973,0,0.0438,114.906,4,https://api.spotify.com/v1/tracks/02XnQdf7sipaKBBHixz3Zp,audio_features,spotify:track:02XnQdf7sipaKBBHixz3Zp,0.397
15,0.898,https://api.spotify.com/v1/audio-analysis/1Av69kr9JitqPWo7WJLS5q,0.493,187899,0.13,1Av69kr9JitqPWo7WJLS5q,0.0223,4,0.0941,-18.725,1,0.0369,109.852,4,https://api.spotify.com/v1/tracks/1Av69kr9JitqPWo7WJLS5q,audio_features,spotify:track:1Av69kr9JitqPWo7WJLS5q,0.119
16,0.227,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,0.692,216933,0.711,1TfqLAPs4K3s2rJMoCokcS,0.0,0,0.12,-7.498,0,0.0317,125.135,4,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,audio_features,spotify:track:1TfqLAPs4K3s2rJMoCokcS,0.875
17,0.954,https://api.spotify.com/v1/audio-analysis/5zCunX8URvLoBHlg1Fnjv6,0.418,243007,0.248,5zCunX8URvLoBHlg1Fnjv6,4.21e-06,3,0.108,-9.997,1,0.0451,130.953,4,https://api.spotify.com/v1/tracks/5zCunX8URvLoBHlg1Fnjv6,audio_features,spotify:track:5zCunX8URvLoBHlg1Fnjv6,0.298
18,0.00112,https://api.spotify.com/v1/audio-analysis/3E7dfMvvCLUddWissuqMwr,0.652,202067,0.698,3E7dfMvvCLUddWissuqMwr,0.000115,10,0.0886,-4.667,0,0.042,96.021,4,https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr,audio_features,spotify:track:3E7dfMvvCLUddWissuqMwr,0.47
19,0.0873,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,0.743,289133,0.766,4kLLWz7srcuLKA7Et40PQR,0.0,0,0.509,-6.375,1,0.0265,127.96,4,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,audio_features,spotify:track:4kLLWz7srcuLKA7Et40PQR,0.61
20,0.0298,https://api.spotify.com/v1/audio-analysis/7GAaTpSoTWUTbP2Yxlt4Hd,0.581,236440,0.717,7GAaTpSoTWUTbP2Yxlt4Hd,0.000186,4,0.243,-4.433,1,0.0318,107.884,4,https://api.spotify.com/v1/tracks/7GAaTpSoTWUTbP2Yxlt4Hd,audio_features,spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,0.316
21,0.178,https://api.spotify.com/v1/audio-analysis/1GEBsLDvJGw7kviySRI6GX,0.687,232120,0.745,1GEBsLDvJGw7kviySRI6GX,1.59e-05,6,0.111,-4.432,1,0.0379,129.966,4,https://api.spotify.com/v1/tracks/1GEBsLDvJGw7kviySRI6GX,audio_features,spotify:track:1GEBsLDvJGw7kviySRI6GX,0.435
22,0.189,https://api.spotify.com/v1/audio-analysis/1MaqkdFNIKPdpQGDzme5ss,0.521,242840,0.702,1MaqkdFNIKPdpQGDzme5ss,0.0,0,0.0962,-5.189,1,0.0331,127.976,4,https://api.spotify.com/v1/tracks/1MaqkdFNIKPdpQGDzme5ss,audio_features,spotify:track:1MaqkdFNIKPdpQGDzme5ss,0.25
23,0.048,https://api.spotify.com/v1/audio-analysis/7n6TT5TDeS0A1DqEtSdapf,0.541,228640,0.953,7n6TT5TDeS0A1DqEtSdapf,0.0,5,0.192,-4.229,1,0.107,111.378,5,https://api.spotify.com/v1/tracks/7n6TT5TDeS0A1DqEtSdapf,audio_features,spotify:track:7n6TT5TDeS0A1DqEtSdapf,0.856
24,0.00552,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,0.276,230760,0.715,5VGlqQANWDKJFl0MBG3sg2,0.000417,0,0.201,-5.356,1,0.0432,137.028,4,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.173
25,0.0103,https://api.spotify.com/v1/audio-analysis/4gaz3uvhKgO078XcdzyPsl,0.709,258587,0.562,4gaz3uvhKgO078XcdzyPsl,0.0,6,0.347,-8.707,1,0.0675,133.023,4,https://api.spotify.com/v1/tracks/4gaz3uvhKgO078XcdzyPsl,audio_features,spotify:track:4gaz3uvhKgO078XcdzyPsl,0.663
26,0.158,https://api.spotify.com/v1/audio-analysis/1yK9LISg5uBOOW5bT2Wm0i,0.496,249013,0.82,1yK9LISg5uBOOW5bT2Wm0i,0.246,5,0.13,-5.155,1,0.112,110.977,5,https://api.spotify.com/v1/tracks/1yK9LISg5uBOOW5bT2Wm0i,audio_features,spotify:track:1yK9LISg5uBOOW5bT2Wm0i,0.549
27,0.0641,https://api.spotify.com/v1/audio-analysis/05BtN8RrrRQdmNnGTX9cHo,0.7,164707,0.712,05BtN8RrrRQdmNnGTX9cHo,1.55e-05,6,0.167,-6.424,0,0.0413,158.728,4,https://api.spotify.com/v1/tracks/05BtN8RrrRQdmNnGTX9cHo,audio_features,spotify:track:05BtN8RrrRQdmNnGTX9cHo,0.722
28,0.123,https://api.spotify.com/v1/audio-analysis/0FXfAepEmqVCMnvOpb8Hoj,0.685,244160,0.884,0FXfAepEmqVCMnvOpb8Hoj,0.0,6,0.105,-3.072,1,0.188,79.903,4,https://api.spotify.com/v1/tracks/0FXfAepEmqVCMnvOpb8Hoj,audio_features,spotify:track:0FXfAepEmqVCMnvOpb8Hoj,0.902
29,0.0687,https://api.spotify.com/v1/audio-analysis/6aQrB8kaWyaCj9RYB7Rh5L,0.55,295333,0.64,6aQrB8kaWyaCj9RYB7Rh5L,0.0,7,0.131,-4.448,1,0.0266,95.487,4,https://api.spotify.com/v1/tracks/6aQrB8kaWyaCj9RYB7Rh5L,audio_features,spotify:track:6aQrB8kaWyaCj9RYB7Rh5L,0.197
30,0.135,https://api.spotify.com/v1/audio-analysis/4QVS8YCpK71R4FsxSMCjhP,0.548,218296,0.839,4QVS8YCpK71R4FsxSMCjhP,0.0,6,0.102,-2.371,1,0.0644,98.932,4,https://api.spotify.com/v1/tracks/4QVS8YCpK71R4FsxSMCjhP,audio_features,spotify:track:4QVS8YCpK71R4FsxSMCjhP,0.314
31,0.185,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,0.673,216773,0.886,4HlFJV71xXKIGcU3kRyttv,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,audio_features,spotify:track:4HlFJV71xXKIGcU3kRyttv,0.795
32,0.0273,https://api.spotify.com/v1/audio-analysis/1HfxPaJggVwFsvOtHbVzMz,0.589,212507,0.893,1HfxPaJggVwFsvOtHbVzMz,0.0,0,0.343,-2.948,1,0.0397,92.011,4,https://api.spotify.com/v1/tracks/1HfxPaJggVwFsvOtHbVzMz,audio_features,spotify:track:1HfxPaJggVwFsvOtHbVzMz,0.94
33,0.00453,https://api.spotify.com/v1/audio-analysis/1wkGTsSqUhvvXgi0yX9haQ,0.724,207547,0.87,1wkGTsSqUhvvXgi0yX9haQ,0.0,1,0.833,-3.614,0,0.113,93.01,4,https://api.spotify.com/v1/tracks/1wkGTsSqUhvvXgi0yX9haQ,audio_features,spotify:track:1wkGTsSqUhvvXgi0yX9haQ,0.81
34,0.0277,https://api.spotify.com/v1/audio-analysis/1E8wif6bVXurUgxV8Gfwrw,0.59,256547,0.735,1E8wif6bVXurUgxV8Gfwrw,0.0,2,0.0818,-4.924,1,0.297,102.076,4,https://api.spotify.com/v1/tracks/1E8wif6bVXurUgxV8Gfwrw,audio_features,spotify:track:1E8wif6bVXurUgxV8Gfwrw,0.398
35,0.00462,https://api.spotify.com/v1/audio-analysis/1s0Qy8SEPTR1hUAA0ikC7A,0.637,213360,0.827,1s0Qy8SEPTR1hUAA0ikC7A,0.0116,0,0.0276,-4.721,0,0.0773,190.097,4,https://api.spotify.com/v1/tracks/1s0Qy8SEPTR1hUAA0ikC7A,audio_features,spotify:track:1s0Qy8SEPTR1hUAA0ikC7A,0.345
36,0.015,https://api.spotify.com/v1/audio-analysis/1gBkUc43ulbsRFIjlzZpOo,0.696,235613,0.892,1gBkUc43ulbsRFIjlzZpOo,0.0,5,0.25,-2.574,1,0.0798,127.977,4,https://api.spotify.com/v1/tracks/1gBkUc43ulbsRFIjlzZpOo,audio_features,spotify:track:1gBkUc43ulbsRFIjlzZpOo,0.717
37,0.00587,https://api.spotify.com/v1/audio-analysis/6DvgsZ0NiEPV9qYM931T1F,0.825,220627,0.832,6DvgsZ0NiEPV9qYM931T1F,0.000789,5,0.114,-5.853,0,0.0403,122.021,4,https://api.spotify.com/v1/tracks/6DvgsZ0NiEPV9qYM931T1F,audio_features,spotify:track:6DvgsZ0NiEPV9qYM931T1F,0.713
38,0.0328,https://api.spotify.com/v1/audio-analysis/6OqdF0vHI9xkqswI7EK0cD,0.597,236787,0.82,6OqdF0vHI9xkqswI7EK0cD,0.0,5,0.119,-2.529,1,0.0582,119.969,4,https://api.spotify.com/v1/tracks/6OqdF0vHI9xkqswI7EK0cD,audio_features,spotify:track:6OqdF0vHI9xkqswI7EK0cD,0.576
39,0.177,https://api.spotify.com/v1/audio-analysis/5aCunvfW6KzqljRKEZ0Gdh,0.867,254147,0.606,5aCunvfW6KzqljRKEZ0Gdh,0.0,8,0.0651,-5.698,1,0.319,96.174,4,https://api.spotify.com/v1/tracks/5aCunvfW6KzqljRKEZ0Gdh,audio_features,spotify:track:5aCunvfW6KzqljRKEZ0Gdh,0.614
40,0.0222,https://api.spotify.com/v1/audio-analysis/3SC4yUuwlSL8NvsYgo7B0M,0.613,200253,0.917,3SC4yUuwlSL8NvsYgo7B0M,5.86e-06,5,0.105,-2.549,1,0.054,131.007,4,https://api.spotify.com/v1/tracks/3SC4yUuwlSL8NvsYgo7B0M,audio_features,spotify:track:3SC4yUuwlSL8NvsYgo7B0M,0.538
41,0.0678,https://api.spotify.com/v1/audio-analysis/3q2NeHhnBXrsphLcY4Exxj,0.69,247933,0.76,3q2NeHhnBXrsphLcY4Exxj,0.0,0,0.184,-4.778,1,0.0587,89.958,4,https://api.spotify.com/v1/tracks/3q2NeHhnBXrsphLcY4Exxj,audio_features,spotify:track:3q2NeHhnBXrsphLcY4Exxj,0.468
42,0.186,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,0.548,272394,0.532,5FVd6KXrgO9B3JPmC8OPst,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,audio_features,spotify:track:5FVd6KXrgO9B3JPmC8OPst,0.405
43,0.163,https://api.spotify.com/v1/audio-analysis/3mJq2ZlI3ZN8hvmRSdzRy9,0.645,215320,0.825,3mJq2ZlI3ZN8hvmRSdzRy9,0.0,4,0.114,-6.473,1,0.0273,117.037,4,https://api.spotify.com/v1/tracks/3mJq2ZlI3ZN8hvmRSdzRy9,audio_features,spotify:track:3mJq2ZlI3ZN8hvmRSdzRy9,0.641
44,0.408,https://api.spotify.com/v1/audio-analysis/6mI3a3KytB3QjyUst4Pprr,0.625,260360,0.265,6mI3a3KytB3QjyUst4Pprr,5.54e-05,6,0.0347,-18.744,1,0.0313,127.067,4,https://api.spotify.com/v1/tracks/6mI3a3KytB3QjyUst4Pprr,audio_features,spotify:track:6mI3a3KytB3QjyUst4Pprr,0.677
45,0.000347,https://api.spotify.com/v1/audio-analysis/0CkSF2TAqIu8TJaVwwAOnT,0.449,226640,0.956,0CkSF2TAqIu8TJaVwwAOnT,0.0,9,0.325,-4.011,0,0.0398,97.011,4,https://api.spotify.com/v1/tracks/0CkSF2TAqIu8TJaVwwAOnT,audio_features,spotify:track:0CkSF2TAqIu8TJaVwwAOnT,0.321
46,0.093,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,0.628,197267,0.593,7xoUc6faLbCqZO6fQEYprd,1.65e-06,8,0.096,-5.036,1,0.0323,125.026,4,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,audio_features,spotify:track:7xoUc6faLbCqZO6fQEYprd,0.104
47,0.346,https://api.spotify.com/v1/audio-analysis/1mKXFLRA179hdOWQBwUk9e,0.778,242733,0.547,1mKXFLRA179hdOWQBwUk9e,0.000302,2,0.132,-7.273,1,0.0489,95.002,4,https://api.spotify.com/v1/tracks/1mKXFLRA179hdOWQBwUk9e,audio_features,spotify:track:1mKXFLRA179hdOWQBwUk9e,0.441
48,0.215,https://api.spotify.com/v1/audio-analysis/6qU37BgVfPhpb2rhYzZWrF,0.62,250413,0.789,6qU37BgVfPhpb2rhYzZWrF,0.0,8,0.1,-4.265,1,0.0469,107.359,4,https://api.spotify.com/v1/tracks/6qU37BgVfPhpb2rhYzZWrF,audio_features,spotify:track:6qU37BgVfPhpb2rhYzZWrF,0.444
49,0.0446,https://api.spotify.com/v1/audio-analysis/1R9tieT3ZujuJ77a9U5wR3,0.63,242427,0.877,1R9tieT3ZujuJ77a9U5wR3,0.0,9,0.113,-4.106,1,0.0321,112.051,4,https://api.spotify.com/v1/tracks/1R9tieT3ZujuJ77a9U5wR3,audio_features,spotify:track:1R9tieT3ZujuJ77a9U5wR3,0.758
50,0.0145,https://api.spotify.com/v1/audio-analysis/6VrCmhRBFnuGKmtNfk4jDs,0.546,177600,0.822,6VrCmhRBFnuGKmtNfk4jDs,0.0,7,0.742,-4.483,1,0.151,150.06,4,https://api.spotify.com/v1/tracks/6VrCmhRBFnuGKmtNfk4jDs,audio_features,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,0.615
51,0.0499,https://api.spotify.com/v1/audio-analysis/08NPIspzvBNj88lHalgA4V,0.35,287760,0.777,08NPIspzvBNj88lHalgA4V,0.000742,10,0.413,-4.33,1,0.0336,185.04,4,https://api.spotify.com/v1/tracks/08NPIspzvBNj88lHalgA4V,audio_features,spotify:track:08NPIspzvBNj88lHalgA4V,0.419
52,0.046,https://api.spotify.com/v1/audio-analysis/3rMsX63C0IZVnOT5LGYoTH,0.48,227533,0.486,3rMsX63C0IZVnOT5LGYoTH,0.0,6,0.107,-5.754,0,0.0447,80.051,4,https://api.spotify.com/v1/tracks/3rMsX63C0IZVnOT5LGYoTH,audio_features,spotify:track:3rMsX63C0IZVnOT5LGYoTH,0.265
53,0.737,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,0.483,203569,0.412,41zXlQxzTi6cGAjpOXyLYH,0.0,7,0.116,-8.461,1,0.0402,170.163,3,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,audio_features,spotify:track:41zXlQxzTi6cGAjpOXyLYH,0.247
55,0.000202,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,0.602,304840,0.905,4VqPOruhp5EdPBeR92t6lQ,0.064,2,0.117,-4.046,1,0.0775,128.019,4,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,audio_features,spotify:track:4VqPOruhp5EdPBeR92t6lQ,0.411
56,0.104,https://api.spotify.com/v1/audio-analysis/0V6Na986SNXm1CpreVF56E,0.599,239119,0.61,0V6Na986SNXm1CpreVF56E,4.83e-05,1,0.115,-5.745,1,0.0232,95.979,4,https://api.spotify.com/v1/tracks/0V6Na986SNXm1CpreVF56E,audio_features,spotify:track:0V6Na986SNXm1CpreVF56E,0.359
57,0.0575,https://api.spotify.com/v1/audio-analysis/5l6hpyTGBK0LAAxgPnqTQL,0.447,266773,0.592,5l6hpyTGBK0LAAxgPnqTQL,4.47e-06,6,0.13,-3.015,0,0.0319,78.039,4,https://api.spotify.com/v1/tracks/5l6hpyTGBK0LAAxgPnqTQL,audio_features,spotify:track:5l6hpyTGBK0LAAxgPnqTQL,0.283
58,0.117,https://api.spotify.com/v1/audio-analysis/2DHc2e5bBn4UzY0ENVFrUl,0.478,232467,0.569,2DHc2e5bBn4UzY0ENVFrUl,0.0669,10,0.248,-6.764,0,0.148,95.988,4,https://api.spotify.com/v1/tracks/2DHc2e5bBn4UzY0ENVFrUl,audio_features,spotify:track:2DHc2e5bBn4UzY0ENVFrUl,0.259
59,0.151,https://api.spotify.com/v1/audio-analysis/69ghzc538EQSVon2Gm3wrr,0.577,229107,0.779,69ghzc538EQSVon2Gm3wrr,0.0,4,0.471,-4.404,1,0.221,86.985,4,https://api.spotify.com/v1/tracks/69ghzc538EQSVon2Gm3wrr,audio_features,spotify:track:69ghzc538EQSVon2Gm3wrr,0.716
60,0.307,https://api.spotify.com/v1/audio-analysis/7IBSffWIu7P2MC7kMwy2FM,0.877,226743,0.477,7IBSffWIu7P2MC7kMwy2FM,0.0,9,0.0929,-7.379,0,0.0587,127.023,4,https://api.spotify.com/v1/tracks/7IBSffWIu7P2MC7kMwy2FM,audio_features,spotify:track:7IBSffWIu7P2MC7kMwy2FM,0.552
61,0.00155,https://api.spotify.com/v1/audio-analysis/7aySoZnwt7c6lA54qVVUOk,0.544,227027,0.802,7aySoZnwt7c6lA54qVVUOk,7.34e-05,4,0.122,-4.152,1,0.0282,130.022,4,https://api.spotify.com/v1/tracks/7aySoZnwt7c6lA54qVVUOk,audio_features,spotify:track:7aySoZnwt7c6lA54qVVUOk,0.59
62,0.332,https://api.spotify.com/v1/audio-analysis/1GeNWyZtCHbcp3ZWp8GTOO,0.548,256173,0.294,1GeNWyZtCHbcp3ZWp8GTOO,3.34e-06,10,0.0392,-17.112,1,0.0333,76.698,4,https://api.spotify.com/v1/tracks/1GeNWyZtCHbcp3ZWp8GTOO,audio_features,spotify:track:1GeNWyZtCHbcp3ZWp8GTOO,0.491
63,0.42,https://api.spotify.com/v1/audio-analysis/2p07VcUwRZ5sru3mJ0JogS,0.677,192800,0.776,2p07VcUwRZ5sru3mJ0JogS,0.000689,5,0.0954,-5.933,1,0.0386,121.834,4,https://api.spotify.com/v1/tracks/2p07VcUwRZ5sru3mJ0JogS,audio_features,spotify:track:2p07VcUwRZ5sru3mJ0JogS,0.642
64,0.0737,https://api.spotify.com/v1/audio-analysis/0uUNN1nSoUx1A4fkDCWDQ7,0.682,183027,0.656,0uUNN1nSoUx1A4fkDCWDQ7,0.0,6,0.353,-4.67,1,0.0435,130.089,4,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,audio_features,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,0.607
65,0.0373,https://api.spotify.com/v1/audio-analysis/1J4HTEFSDx9DWyJVH5uv1b,0.475,209480,0.718,1J4HTEFSDx9DWyJVH5uv1b,0.0,0,0.326,-5.638,1,0.034,157.722,4,https://api.spotify.com/v1/tracks/1J4HTEFSDx9DWyJVH5uv1b,audio_features,spotify:track:1J4HTEFSDx9DWyJVH5uv1b,0.453
66,0.921,https://api.spotify.com/v1/audio-analysis/1RiYvsAR6Y9UxMcvH9eBqL,0.205,97000,0.0327,1RiYvsAR6Y9UxMcvH9eBqL,0.376,6,0.0628,-18.042,0,0.0414,67.095,3,https://api.spotify.com/v1/tracks/1RiYvsAR6Y9UxMcvH9eBqL,audio_features,spotify:track:1RiYvsAR6Y9UxMcvH9eBqL,0.0341
67,0.178,https://api.spotify.com/v1/audio-analysis/0q7oMII7kWTj1ZSX6GT6LU,0.376,242012,0.723,0q7oMII7kWTj1ZSX6GT6LU,0.0,7,0.0815,-2.951,1,0.046,84.146,4,https://api.spotify.com/v1/tracks/0q7oMII7kWTj1ZSX6GT6LU,audio_features,spotify:track:0q7oMII7kWTj1ZSX6GT6LU,0.167
68,0.0157,https://api.spotify.com/v1/audio-analysis/4tRR0oqkIFjs39wC5cAuK6,0.383,224031,0.577,4tRR0oqkIFjs39wC5cAuK6,0.0,4,0.0812,-12.461,1,0.03,79.96,4,https://api.spotify.com/v1/tracks/4tRR0oqkIFjs39wC5cAuK6,audio_features,spotify:track:4tRR0oqkIFjs39wC5cAuK6,0.23
69,0.173,https://api.spotify.com/v1/audio-analysis/4T652DlATVHe0jdLKaN3Bw,0.662,222947,0.6,4T652DlATVHe0jdLKaN3Bw,0.000137,0,0.109,-6.402,1,0.0703,134.979,4,https://api.spotify.com/v1/tracks/4T652DlATVHe0jdLKaN3Bw,audio_features,spotify:track:4T652DlATVHe0jdLKaN3Bw,0.331
70,0.152,https://api.spotify.com/v1/audio-analysis/4fIWvT19w9PR0VVBuPYpWA,0.615,244587,0.733,4fIWvT19w9PR0VVBuPYpWA,0.0,8,0.109,-4.808,1,0.0335,122.58,4,https://api.spotify.com/v1/tracks/4fIWvT19w9PR0VVBuPYpWA,audio_features,spotify:track:4fIWvT19w9PR0VVBuPYpWA,0.796
71,0.00706,https://api.spotify.com/v1/audio-analysis/2rDwdvBma1O1eLzo29p2cr,0.44,227320,0.683,2rDwdvBma1O1eLzo29p2cr,0.0,11,0.0593,-4.732,0,0.0489,185.948,4,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,audio_features,spotify:track:2rDwdvBma1O1eLzo29p2cr,0.445
72,0.104,https://api.spotify.com/v1/audio-analysis/0XjXQDJpajDzCdpazp1562,0.645,187320,0.843,0XjXQDJpajDzCdpazp1562,0.0,0,0.249,-4.072,1,0.0475,92.357,3,https://api.spotify.com/v1/tracks/0XjXQDJpajDzCdpazp1562,audio_features,spotify:track:0XjXQDJpajDzCdpazp1562,0.534
73,0.00425,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,0.538,183440,0.52,7hm4HTk9encxT0LYC0J6oI,0.0,9,0.367,-7.46,1,0.0299,106.031,4,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,audio_features,spotify:track:7hm4HTk9encxT0LYC0J6oI,0.678
74,0.00718,https://api.spotify.com/v1/audio-analysis/3xB5uHrhe0uaIxNGf3JwZA,0.772,163390,0.847,3xB5uHrhe0uaIxNGf3JwZA,0.0,10,0.156,-3.789,0,0.0929,100.013,4,https://api.spotify.com/v1/tracks/3xB5uHrhe0uaIxNGf3JwZA,audio_features,spotify:track:3xB5uHrhe0uaIxNGf3JwZA,0.704
