,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
26,0.0322,https://api.spotify.com/v1/audio-analysis/6s8PRmROPJHlqZmu9Bbviz,0.431,201549,0.836,6s8PRmROPJHlqZmu9Bbviz,2.34e-05,5,0.105,-4.428,1,0.0395,74.473,4,https://api.spotify.com/v1/tracks/6s8PRmROPJHlqZmu9Bbviz,audio_features,spotify:track:6s8PRmROPJHlqZmu9Bbviz,0.75
27,0.00637,https://api.spotify.com/v1/audio-analysis/0b6wdul3A5sQNpIOv03OxP,0.686,206320,0.718,0b6wdul3A5sQNpIOv03OxP,0.000703,8,0.119,-5.054,0,0.0431,115.026,4,https://api.spotify.com/v1/tracks/0b6wdul3A5sQNpIOv03OxP,audio_features,spotify:track:0b6wdul3A5sQNpIOv03OxP,0.557
28,0.015,https://api.spotify.com/v1/audio-analysis/1r1WtSrPbAOYHE7zwq4eqK,0.461,260797,0.696,1r1WtSrPbAOYHE7zwq4eqK,0.000491,9,0.21,-5.752,0,0.0486,180.006,4,https://api.spotify.com/v1/tracks/1r1WtSrPbAOYHE7zwq4eqK,audio_features,spotify:track:1r1WtSrPbAOYHE7zwq4eqK,0.311
29,0.628,https://api.spotify.com/v1/audio-analysis/1Mza2sr6tPhy6jjI3HB9fW,0.463,231268,0.427,1Mza2sr6tPhy6jjI3HB9fW,0.000565,8,0.0911,-9.799,0,0.0549,116.059,4,https://api.spotify.com/v1/tracks/1Mza2sr6tPhy6jjI3HB9fW,audio_features,spotify:track:1Mza2sr6tPhy6jjI3HB9fW,0.231
30,0.0964,https://api.spotify.com/v1/audio-analysis/1sWeSMifj6Z6kZyI6z3bRc,0.365,171040,0.851,1sWeSMifj6Z6kZyI6z3bRc,0.003,4,0.237,-6.238,0,0.0645,78.086,4,https://api.spotify.com/v1/tracks/1sWeSMifj6Z6kZyI6z3bRc,audio_features,spotify:track:1sWeSMifj6Z6kZyI6z3bRc,0.309
31,0.144,https://api.spotify.com/v1/audio-analysis/7oTQ4d0UJeH8LOyvpfd5uW,0.528,230227,0.687,7oTQ4d0UJeH8LOyvpfd5uW,0.0,2,0.251,-5.954,0,0.0532,142.605,4,https://api.spotify.com/v1/tracks/7oTQ4d0UJeH8LOyvpfd5uW,audio_features,spotify:track:7oTQ4d0UJeH8LOyvpfd5uW,0.423
32,0.0743,https://api.spotify.com/v1/audio-analysis/21TcDbGosp7w9YhTjOszgA,0.481,217773,0.455,21TcDbGosp7w9YhTjOszgA,0.0,0,0.0694,-5.942,1,0.0286,179.468,4,https://api.spotify.com/v1/tracks/21TcDbGosp7w9YhTjOszgA,audio_features,spotify:track:21TcDbGosp7w9YhTjOszgA,0.333
33,0.293,https://api.spotify.com/v1/audio-analysis/1wsLHgXJ4SKIfd5ePSX1hD,0.652,193377,0.897,1wsLHgXJ4SKIfd5ePSX1hD,0.0,7,0.0722,-4.481,0,0.036,114.033,4,https://api.spotify.com/v1/tracks/1wsLHgXJ4SKIfd5ePSX1hD,audio_features,spotify:track:1wsLHgXJ4SKIfd5ePSX1hD,0.475
34,0.0789,https://api.spotify.com/v1/audio-analysis/0rKlNsNmGGKGXo6tDgkHEn,0.634,217400,0.749,0rKlNsNmGGKGXo6tDgkHEn,0.0166,0,0.0698,-7.895,1,0.029,100.002,4,https://api.spotify.com/v1/tracks/0rKlNsNmGGKGXo6tDgkHEn,audio_features,spotify:track:0rKlNsNmGGKGXo6tDgkHEn,0.49
35,0.481,https://api.spotify.com/v1/audio-analysis/7iHHxY2NLlJRAmlAmC4ahQ,0.748,123560,0.648,7iHHxY2NLlJRAmlAmC4ahQ,0.0,10,0.126,-6.445,0,0.0816,139.952,4,https://api.spotify.com/v1/tracks/7iHHxY2NLlJRAmlAmC4ahQ,audio_features,spotify:track:7iHHxY2NLlJRAmlAmC4ahQ,0.726
36,0.117,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,0.552,178427,0.702,1BxfuPKGuaTgP7aM0Bbdwr,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,audio_features,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,0.564
37,0.00541,https://api.spotify.com/v1/audio-analysis/5ygTySvimUjWJk9WLgMDCn,0.627,238800,0.656,5ygTySvimUjWJk9WLgMDCn,9.55e-05,3,0.215,-6.163,1,0.0358,140.107,4,https://api.spotify.com/v1/tracks/5ygTySvimUjWJk9WLgMDCn,audio_features,spotify:track:5ygTySvimUjWJk9WLgMDCn,0.555
38,0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.367,196077,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.198
39,0.0407,https://api.spotify.com/v1/audio-analysis/4odGB283pgwsBUCYmjpXRq,0.65,201813,0.548,4odGB283pgwsBUCYmjpXRq,0.0404,8,0.293,-8.767,1,0.0357,103.95,4,https://api.spotify.com/v1/tracks/4odGB283pgwsBUCYmjpXRq,audio_features,spotify:track:4odGB283pgwsBUCYmjpXRq,0.29
40,0.373,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,0.63,274493,0.551,0P7DoyGrr4Wp9w5TotEtUC,5.75e-05,9,0.103,-9.28,1,0.0549,143.868,4,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,audio_features,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,0.518
41,0.255,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,0.713,201200,0.738,79esEXlqqmq0GPz0xQSZTV,0.0,10,0.106,-6.784,1,0.374,105.027,4,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,audio_features,spotify:track:79esEXlqqmq0GPz0xQSZTV,0.425
42,0.0232,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,0.461,261154,0.834,6PCUP3dWmTjcTtXY02oFdT,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,audio_features,spotify:track:6PCUP3dWmTjcTtXY02oFdT,0.471
43,0.0202,https://api.spotify.com/v1/audio-analysis/591tEk8EZ4wcgiDVnbTX8V,0.804,184344,0.449,591tEk8EZ4wcgiDVnbTX8V,3.53e-05,0,0.137,-4.743,1,0.0375,95.957,4,https://api.spotify.com/v1/tracks/591tEk8EZ4wcgiDVnbTX8V,audio_features,spotify:track:591tEk8EZ4wcgiDVnbTX8V,0.346
44,0.0355,https://api.spotify.com/v1/audio-analysis/1bAvtmTl0F9loyz9AwPwp7,0.666,281147,0.485,1bAvtmTl0F9loyz9AwPwp7,0.000603,0,0.504,-9.85,0,0.0527,91.009,4,https://api.spotify.com/v1/tracks/1bAvtmTl0F9loyz9AwPwp7,audio_features,spotify:track:1bAvtmTl0F9loyz9AwPwp7,0.288
45,0.0127,https://api.spotify.com/v1/audio-analysis/1oiwANJpaXZxYkwvLWor4f,0.626,180400,0.524,1oiwANJpaXZxYkwvLWor4f,0.0,3,0.099,-5.944,1,0.0422,84.865,4,https://api.spotify.com/v1/tracks/1oiwANJpaXZxYkwvLWor4f,audio_features,spotify:track:1oiwANJpaXZxYkwvLWor4f,0.56
46,0.709,https://api.spotify.com/v1/audio-analysis/2ePgwid1o7NKDpUmNGC69b,0.599,274587,0.297,2ePgwid1o7NKDpUmNGC69b,3.41e-06,0,0.108,-9.188,1,0.0301,122.32,4,https://api.spotify.com/v1/tracks/2ePgwid1o7NKDpUmNGC69b,audio_features,spotify:track:2ePgwid1o7NKDpUmNGC69b,0.142
47,0.691,https://api.spotify.com/v1/audio-analysis/4hTpxQ2ddv12Owtz2GnOAz,0.434,205307,0.398,4hTpxQ2ddv12Owtz2GnOAz,0.0,8,0.0991,-7.789,1,0.0507,167.662,4,https://api.spotify.com/v1/tracks/4hTpxQ2ddv12Owtz2GnOAz,audio_features,spotify:track:4hTpxQ2ddv12Owtz2GnOAz,0.298
48,0.00167,https://api.spotify.com/v1/audio-analysis/3On0xk67ckVLs1qEpTF8mY,0.762,165000,0.904,3On0xk67ckVLs1qEpTF8mY,0.841,5,0.436,-4.064,1,0.0862,127.962,4,https://api.spotify.com/v1/tracks/3On0xk67ckVLs1qEpTF8mY,audio_features,spotify:track:3On0xk67ckVLs1qEpTF8mY,0.518
49,0.219,https://api.spotify.com/v1/audio-analysis/6oT5s4bAHOMM5cvt1v9Kzv,0.59,223387,0.723,6oT5s4bAHOMM5cvt1v9Kzv,0.000446,7,0.171,-7.28,1,0.0474,92.321,4,https://api.spotify.com/v1/tracks/6oT5s4bAHOMM5cvt1v9Kzv,audio_features,spotify:track:6oT5s4bAHOMM5cvt1v9Kzv,0.727
50,0.0151,https://api.spotify.com/v1/audio-analysis/5YWHg9507fUXvtdSW3x6cF,0.401,254773,0.866,5YWHg9507fUXvtdSW3x6cF,0.0,0,0.14,-5.745,1,0.0977,179.924,3,https://api.spotify.com/v1/tracks/5YWHg9507fUXvtdSW3x6cF,audio_features,spotify:track:5YWHg9507fUXvtdSW3x6cF,0.572
51,0.0289,https://api.spotify.com/v1/audio-analysis/0lqcnnclUdVbPPboOldEPp,0.64,207173,0.708,0lqcnnclUdVbPPboOldEPp,0.000294,0,0.199,-7.776,0,0.158,171.937,4,https://api.spotify.com/v1/tracks/0lqcnnclUdVbPPboOldEPp,audio_features,spotify:track:0lqcnnclUdVbPPboOldEPp,0.797
